date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-01-01,AC,3,0,3,0,0,1,1,0,3,0,3,0
2020-01-01,AL,7,0,12,0,0,1,1,0,12,0,7,0
2020-01-01,AM,3,0,0,0,0,1,1,0,0,0,3,0
2020-01-01,AP,0,0,0,0,0,1,1,0,0,0,0,0
2020-01-01,BA,10,0,31,0,0,1,1,0,31,0,10,0
2020-01-01,CE,12,0,9,0,0,1,1,0,9,0,12,0
2020-01-01,DF,10,0,2,0,0,1,1,0,2,0,10,0
2020-01-01,ES,17,0,15,0,0,1,1,0,15,0,17,0
2020-01-01,GO,16,0,14,0,0,1,1,0,14,0,16,0
2020-01-01,MA,6,0,10,0,0,1,1,0,10,0,6,0
2020-01-01,MG,51,0,47,0,0,1,1,0,47,0,51,0
2020-01-01,MS,6,0,5,0,0,1,1,0,5,0,6,0
2020-01-01,MT,5,0,3,0,0,1,1,0,3,0,5,0
2020-01-01,PA,3,0,10,0,0,1,1,0,10,0,3,0
2020-01-01,PB,9,0,10,0,0,1,1,0,10,0,9,0
2020-01-01,PE,17,0,17,0,0,1,1,0,17,0,17,0
2020-01-01,PI,7,0,7,0,0,1,1,0,7,0,7,0
2020-01-01,PR,24,0,13,0,0,1,1,0,13,0,24,0
2020-01-01,RJ,67,0,39,0,0,1,1,0,39,0,67,0
2020-01-01,RN,11,0,3,0,0,1,1,0,3,0,11,0
2020-01-01,RO,3,0,3,0,0,1,1,0,3,0,3,0
2020-01-01,RR,1,0,0,0,0,1,1,0,0,0,1,0
2020-01-01,RS,28,0,29,0,0,1,1,0,29,0,28,0
2020-01-01,SC,16,0,18,0,0,1,1,0,18,0,16,0
2020-01-01,SE,8,0,8,0,0,1,1,0,8,0,8,0
2020-01-01,SP,199,0,114,0,0,1,1,0,114,0,199,0
2020-01-01,TO,1,0,4,0,0,1,1,0,4,0,1,0
2020-01-02,AC,0,2,0,0,0,1,1,0,3,0,3,2
2020-01-02,AL,4,4,4,5,0,1,1,0,16,5,11,4
2020-01-02,AM,3,6,3,2,0,1,1,0,3,2,6,6
2020-01-02,AP,0,2,0,1,0,1,1,0,0,1,0,2
2020-01-02,BA,16,20,23,25,0,1,1,0,54,25,26,20
2020-01-02,CE,17,16,18,16,0,1,1,0,27,16,29,16
2020-01-02,DF,6,10,4,4,0,1,1,0,6,4,16,10
2020-01-02,ES,3,11,3,3,0,1,1,0,18,3,20,11
2020-01-02,GO,10,14,18,18,0,1,1,0,32,18,26,14
2020-01-02,MA,7,3,5,7,0,1,1,0,15,7,13,3
2020-01-02,MG,43,47,44,38,0,1,1,0,91,38,94,47
2020-01-02,MS,5,5,5,5,0,1,1,0,10,5,11,5
2020-01-02,MT,1,3,1,1,0,1,1,0,4,1,6,3
2020-01-02,PA,7,1,8,3,0,1,1,0,18,3,10,1
2020-01-02,PB,6,12,10,14,0,1,1,0,20,14,15,12
2020-01-02,PE,19,20,27,19,0,1,1,0,44,19,36,20
2020-01-02,PI,4,1,8,3,0,1,1,0,15,3,11,1
2020-01-02,PR,25,35,13,18,0,1,1,0,26,18,49,35
2020-01-02,RJ,49,69,22,30,0,1,1,0,61,30,116,69
2020-01-02,RN,6,8,7,6,0,1,1,0,10,6,17,8
2020-01-02,RO,2,1,2,1,0,1,1,0,5,1,5,1
2020-01-02,RR,1,2,0,0,0,1,1,0,0,0,2,2
2020-01-02,RS,32,35,29,29,0,1,1,0,58,29,60,35
2020-01-02,SC,19,26,9,13,0,1,1,0,27,13,35,26
2020-01-02,SE,4,8,2,4,0,1,1,0,10,4,12,8
2020-01-02,SP,185,224,121,131,0,1,1,0,235,131,384,224
2020-01-02,TO,2,5,2,3,0,1,1,0,6,3,3,5
2020-01-03,AC,0,3,0,1,0,1,1,0,3,1,3,5
2020-01-03,AL,4,5,7,6,0,1,1,0,23,11,15,9
2020-01-03,AM,2,2,1,1,0,1,1,0,4,3,8,8
2020-01-03,AP,1,2,2,2,0,1,1,0,2,3,1,4
2020-01-03,BA,13,12,21,18,0,1,1,0,75,43,39,32
2020-01-03,CE,15,11,12,10,0,1,1,0,39,26,44,27
2020-01-03,DF,9,10,4,2,0,1,1,0,10,6,25,20
2020-01-03,ES,15,13,15,8,0,1,1,0,33,11,35,24
2020-01-03,GO,12,15,16,14,0,1,1,0,48,32,38,29
2020-01-03,MA,4,2,6,4,0,1,1,0,21,11,17,5
2020-01-03,MG,54,59,39,42,0,1,1,0,130,80,148,106
2020-01-03,MS,8,6,8,8,0,1,1,0,18,13,19,11
2020-01-03,MT,0,4,2,5,0,1,1,0,6,6,6,7
2020-01-03,PA,9,6,8,10,0,1,1,0,26,13,19,7
2020-01-03,PB,11,13,7,12,0,1,1,0,27,26,26,25
2020-01-03,PE,26,21,12,15,0,1,1,0,56,34,62,41
2020-01-03,PI,7,14,4,7,0,1,1,0,19,10,18,15
2020-01-03,PR,39,25,26,11,0,1,1,0,52,29,88,60
2020-01-03,RJ,56,58,37,34,0,1,1,0,98,64,172,127
2020-01-03,RN,6,4,10,1,0,1,1,0,20,7,23,12
2020-01-03,RO,6,3,2,2,0,1,1,0,7,3,11,4
2020-01-03,RR,0,1,1,1,0,1,1,0,1,1,2,3
2020-01-03,RS,44,27,36,30,0,1,1,0,94,59,104,62
2020-01-03,SC,12,12,12,8,0,1,1,0,39,21,47,38
2020-01-03,SE,3,4,2,5,0,1,1,0,12,9,15,12
2020-01-03,SP,188,178,131,103,0,1,1,0,366,234,572,402
2020-01-03,TO,1,2,0,3,0,1,1,0,6,6,4,7
2020-01-04,AC,3,0,0,1,0,1,1,0,3,2,6,5
2020-01-04,AL,6,5,2,6,0,1,1,0,25,17,21,14
2020-01-04,AM,2,2,0,0,0,1,1,0,4,3,10,10
2020-01-04,AP,0,0,0,0,0,1,1,0,2,3,1,4
2020-01-04,BA,15,14,24,15,0,1,1,0,99,58,54,46
2020-01-04,CE,14,24,7,19,0,1,1,0,46,45,58,51
2020-01-04,DF,9,9,10,7,0,1,1,0,20,13,34,29
2020-01-04,ES,18,15,4,8,0,1,1,0,37,19,53,39
2020-01-04,GO,17,12,8,11,0,1,1,0,56,43,55,41
2020-01-04,MA,6,0,3,3,0,1,1,0,24,14,23,5
2020-01-04,MG,49,57,42,41,0,1,1,0,172,121,197,163
2020-01-04,MS,11,9,7,11,0,1,1,0,25,24,30,20
2020-01-04,MT,3,1,1,0,0,1,1,0,7,6,9,8
2020-01-04,PA,8,3,7,5,0,1,1,0,33,18,27,10
2020-01-04,PB,11,16,15,11,0,1,1,0,42,37,37,41
2020-01-04,PE,19,14,21,18,0,1,1,0,77,52,81,55
2020-01-04,PI,8,6,9,6,0,1,1,0,28,16,26,21
2020-01-04,PR,24,25,21,21,0,1,1,0,73,50,112,85
2020-01-04,RJ,55,58,33,28,0,1,1,0,131,92,227,185
2020-01-04,RN,7,5,6,5,0,1,1,0,26,12,30,17
2020-01-04,RO,6,1,3,1,0,1,1,0,10,4,17,5
2020-01-04,RR,0,0,0,1,0,1,1,0,1,2,2,3
2020-01-04,RS,41,32,36,24,0,1,1,0,130,83,145,94
2020-01-04,SC,25,12,14,13,0,1,1,0,53,34,72,50
2020-01-04,SE,6,2,6,4,0,1,1,0,18,13,21,14
2020-01-04,SP,201,196,120,110,0,1,1,0,486,344,773,598
2020-01-04,TO,2,2,1,3,0,1,1,0,7,9,6,9
2020-01-05,AC,1,4,0,2,0,1,2,0,3,4,7,9
2020-01-05,AL,3,9,2,6,0,1,2,0,27,23,24,23
2020-01-05,AM,4,5,0,2,0,1,2,0,4,5,14,15
2020-01-05,AP,1,2,1,0,0,1,2,0,3,3,2,6
2020-01-05,BA,12,15,24,20,0,1,2,0,123,78,66,61
2020-01-05,CE,23,18,8,6,0,1,2,0,54,51,81,69
2020-01-05,DF,6,11,6,5,0,1,2,0,26,18,40,40
2020-01-05,ES,16,13,7,6,0,1,2,0,44,25,69,52
2020-01-05,GO,16,18,9,17,0,1,2,0,65,60,71,59
2020-01-05,MA,2,5,8,7,0,1,2,0,32,21,25,10
2020-01-05,MG,53,54,49,44,0,1,2,0,221,165,250,217
2020-01-05,MS,9,3,1,6,0,1,2,0,26,30,39,23
2020-01-05,MT,2,3,3,1,0,1,2,0,10,7,11,11
2020-01-05,PA,7,6,10,4,0,1,2,0,43,22,34,16
2020-01-05,PB,10,16,13,8,0,1,2,0,55,45,47,57
2020-01-05,PE,20,17,22,25,0,1,2,0,99,77,101,72
2020-01-05,PI,10,3,10,5,0,1,2,0,38,21,36,24
2020-01-05,PR,32,38,20,14,0,1,2,0,93,64,144,123
2020-01-05,RJ,51,58,35,35,0,1,2,0,166,127,278,243
2020-01-05,RN,5,8,6,2,0,1,2,0,32,14,35,25
2020-01-05,RO,3,2,5,2,0,1,2,0,15,6,20,7
2020-01-05,RR,3,1,0,0,0,1,2,0,1,2,5,4
2020-01-05,RS,39,38,30,31,0,1,2,0,160,114,184,132
2020-01-05,SC,21,10,18,14,0,1,2,0,71,48,93,60
2020-01-05,SE,6,3,5,3,0,1,2,0,23,16,27,17
2020-01-05,SP,169,180,100,125,0,1,2,0,586,469,942,778
2020-01-05,TO,3,1,5,2,0,1,2,0,12,11,9,10
2020-01-06,AC,1,3,0,1,0,2,2,0,3,5,8,12
2020-01-06,AL,6,2,6,4,0,2,2,0,33,27,30,25
2020-01-06,AM,4,5,4,2,0,2,2,0,8,7,18,20
2020-01-06,AP,0,1,0,1,0,2,2,0,3,4,2,7
2020-01-06,BA,18,15,14,26,0,2,2,0,137,104,84,76
2020-01-06,CE,18,21,6,8,0,2,2,0,60,59,99,90
2020-01-06,DF,3,7,5,3,0,2,2,0,31,21,43,47
2020-01-06,ES,16,14,10,8,0,2,2,0,54,33,85,66
2020-01-06,GO,22,14,12,11,0,2,2,0,77,71,93,73
2020-01-06,MA,8,7,5,9,0,2,2,0,37,30,33,17
2020-01-06,MG,45,49,30,30,0,2,2,0,251,195,295,266
2020-01-06,MS,7,10,5,5,0,2,2,0,31,35,46,33
2020-01-06,MT,1,2,1,1,0,2,2,0,11,8,12,13
2020-01-06,PA,5,5,9,5,0,2,2,0,52,27,39,21
2020-01-06,PB,9,12,6,10,0,2,2,0,61,55,56,69
2020-01-06,PE,16,28,20,24,0,2,2,0,119,101,117,100
2020-01-06,PI,2,6,11,13,0,2,2,0,49,34,38,30
2020-01-06,PR,21,34,11,15,0,2,2,0,104,79,165,157
2020-01-06,RJ,49,62,31,36,0,2,2,0,197,163,327,305
2020-01-06,RN,7,7,6,3,0,2,2,0,38,17,42,32
2020-01-06,RO,7,1,4,1,0,2,2,0,19,7,27,8
2020-01-06,RR,0,0,0,0,0,2,2,0,1,2,5,4
2020-01-06,RS,36,36,24,29,0,2,2,0,184,143,220,168
2020-01-06,SC,16,11,17,8,0,2,2,0,88,56,109,71
2020-01-06,SE,2,4,2,3,0,2,2,0,25,19,29,21
2020-01-06,SP,196,200,106,86,0,2,2,0,692,555,1138,978
2020-01-06,TO,0,5,0,1,0,2,2,0,12,12,9,15
2020-01-07,AC,1,3,1,2,0,2,2,0,4,7,9,15
2020-01-07,AL,7,6,5,5,0,2,2,0,38,32,37,31
2020-01-07,AM,2,6,0,3,0,2,2,0,8,10,20,26
2020-01-07,AP,0,0,0,1,0,2,2,0,3,5,2,7
2020-01-07,BA,18,23,21,21,0,2,2,0,158,125,102,99
2020-01-07,CE,17,23,17,19,0,2,2,0,77,78,116,113
2020-01-07,DF,14,10,6,11,0,2,2,0,37,32,57,57
2020-01-07,ES,12,8,7,7,0,2,2,0,61,40,97,74
2020-01-07,GO,12,12,11,16,0,2,2,0,88,87,105,85
2020-01-07,MA,5,1,4,4,0,2,2,0,41,34,38,18
2020-01-07,MG,58,68,50,49,0,2,2,0,301,244,353,334
2020-01-07,MS,13,16,5,5,0,2,2,0,36,40,59,49
2020-01-07,MT,3,3,1,1,0,2,2,0,12,9,15,16
2020-01-07,PA,5,7,6,10,0,2,2,0,58,37,44,28
2020-01-07,PB,8,9,10,8,0,2,2,0,71,63,64,78
2020-01-07,PE,21,16,24,20,0,2,2,0,143,121,138,116
2020-01-07,PI,3,5,8,12,0,2,2,0,57,46,41,35
2020-01-07,PR,33,39,26,16,0,2,2,0,130,95,198,196
2020-01-07,RJ,47,52,32,34,0,2,2,0,229,197,374,357
2020-01-07,RN,16,8,7,4,0,2,2,0,45,21,58,40
2020-01-07,RO,1,3,1,2,0,2,2,0,20,9,28,11
2020-01-07,RR,1,2,0,0,0,2,2,0,1,2,6,6
2020-01-07,RS,34,46,25,39,0,2,2,0,209,182,254,214
2020-01-07,SC,25,15,11,8,0,2,2,0,99,64,134,86
2020-01-07,SE,3,2,4,3,0,2,2,0,29,22,32,23
2020-01-07,SP,193,204,113,117,0,2,2,0,805,672,1331,1182
2020-01-07,TO,2,4,1,1,0,2,2,0,13,13,11,19
2020-01-08,AC,3,3,0,2,0,2,2,0,4,9,12,18
2020-01-08,AL,6,6,7,7,0,2,2,0,45,39,43,37
2020-01-08,AM,3,3,1,2,0,2,2,0,9,12,23,29
2020-01-08,AP,0,1,0,1,0,2,2,0,3,6,2,8
2020-01-08,BA,13,9,23,23,0,2,2,0,181,148,115,108
2020-01-08,CE,17,12,10,8,0,2,2,0,87,86,133,125
2020-01-08,DF,6,4,2,6,0,2,2,0,39,38,63,61
2020-01-08,ES,16,9,6,2,0,2,2,0,67,42,113,83
2020-01-08,GO,19,16,12,13,0,2,2,0,100,100,124,101
2020-01-08,MA,6,4,5,2,0,2,2,0,46,36,44,22
2020-01-08,MG,69,53,48,45,0,2,2,0,349,289,422,387
2020-01-08,MS,4,12,4,8,0,2,2,0,40,48,63,61
2020-01-08,MT,0,3,1,1,0,2,2,0,13,10,15,19
2020-01-08,PA,8,2,6,3,0,2,2,0,64,40,52,30
2020-01-08,PB,11,8,8,15,0,2,2,0,79,78,75,86
2020-01-08,PE,14,22,17,25,0,2,2,0,160,146,152,138
2020-01-08,PI,6,4,5,3,0,2,2,0,62,49,47,39
2020-01-08,PR,24,32,15,22,0,2,2,0,145,117,222,228
2020-01-08,RJ,64,50,43,27,0,2,2,0,272,224,438,407
2020-01-08,RN,8,6,3,1,0,2,2,0,48,22,66,46
2020-01-08,RO,3,4,5,1,0,2,2,0,25,10,31,15
2020-01-08,RR,0,0,1,1,0,2,2,0,2,3,6,6
2020-01-08,RS,28,46,31,28,0,2,2,0,240,210,282,260
2020-01-08,SC,25,17,15,11,0,2,2,0,114,75,159,103
2020-01-08,SE,1,2,2,3,0,2,2,0,31,25,33,25
2020-01-08,SP,191,173,124,134,0,2,2,0,929,806,1522,1355
2020-01-08,TO,2,1,0,1,0,2,2,0,13,14,13,20
2020-01-09,AC,2,3,1,3,0,2,2,0,5,12,14,21
2020-01-09,AL,8,5,6,5,0,2,2,0,51,44,51,42
2020-01-09,AM,4,7,2,5,0,2,2,0,11,17,27,36
2020-01-09,AP,2,0,0,1,0,2,2,0,3,7,4,8
2020-01-09,BA,18,28,26,29,0,2,2,0,207,177,133,136
2020-01-09,CE,14,12,10,13,0,2,2,0,97,99,147,137
2020-01-09,DF,7,10,10,10,0,2,2,0,49,48,70,71
2020-01-09,ES,13,12,9,11,0,2,2,0,76,53,126,95
2020-01-09,GO,11,21,15,13,0,2,2,0,115,113,135,122
2020-01-09,MA,3,2,10,7,0,2,2,0,56,43,47,24
2020-01-09,MG,49,68,48,60,0,2,2,0,397,349,471,455
2020-01-09,MS,10,6,5,8,0,2,2,0,45,56,73,67
2020-01-09,MT,1,3,1,2,0,2,2,0,14,12,16,22
2020-01-09,PA,5,5,3,6,0,2,2,0,67,46,57,35
2020-01-09,PB,11,12,10,9,0,2,2,0,89,87,86,98
2020-01-09,PE,21,21,18,12,0,2,2,0,178,158,173,159
2020-01-09,PI,11,2,8,2,0,2,2,0,70,51,58,41
2020-01-09,PR,24,29,22,20,0,2,2,0,167,137,246,257
2020-01-09,RJ,66,68,30,51,0,2,2,0,302,275,504,475
2020-01-09,RN,10,6,4,3,0,2,2,0,52,25,76,52
2020-01-09,RO,4,3,3,2,0,2,2,0,28,12,35,18
2020-01-09,RR,1,0,0,0,0,2,2,0,2,3,7,6
2020-01-09,RS,34,41,28,35,0,2,2,0,268,245,316,301
2020-01-09,SC,18,22,6,21,0,2,2,0,120,96,177,125
2020-01-09,SE,4,3,4,4,0,2,2,0,35,29,37,28
2020-01-09,SP,202,171,131,121,0,2,2,0,1060,927,1724,1526
2020-01-09,TO,1,2,1,0,0,2,2,0,14,14,14,22
2020-01-10,AC,0,2,1,2,0,2,2,0,6,14,14,23
2020-01-10,AL,6,4,5,5,0,2,2,0,56,49,57,46
2020-01-10,AM,5,4,3,1,0,2,2,0,14,18,32,40
2020-01-10,AP,0,1,0,1,0,2,2,0,3,8,4,9
2020-01-10,BA,14,12,24,18,0,2,2,0,231,195,147,148
2020-01-10,CE,18,22,15,15,0,2,2,0,112,114,165,159
2020-01-10,DF,4,10,8,4,0,2,2,0,57,52,74,81
2020-01-10,ES,9,7,7,7,0,2,2,0,83,60,135,102
2020-01-10,GO,13,22,12,15,0,2,2,0,127,128,148,144
2020-01-10,MA,5,1,6,5,0,2,2,0,62,48,52,25
2020-01-10,MG,59,61,42,51,0,2,2,0,439,400,530,516
2020-01-10,MS,11,7,2,7,0,2,2,0,47,63,84,74
2020-01-10,MT,0,5,1,3,0,2,2,0,15,15,16,27
2020-01-10,PA,6,8,6,5,0,2,2,0,73,51,63,43
2020-01-10,PB,11,14,6,16,0,2,2,0,95,103,97,112
2020-01-10,PE,15,15,19,18,0,2,2,0,197,176,188,174
2020-01-10,PI,4,4,5,3,0,2,2,0,75,54,62,45
2020-01-10,PR,26,35,14,20,0,2,2,0,181,157,272,292
2020-01-10,RJ,66,66,33,29,0,2,2,0,335,304,570,541
2020-01-10,RN,2,6,3,5,0,2,2,0,55,30,78,58
2020-01-10,RO,6,2,5,3,0,2,2,0,33,15,41,20
2020-01-10,RR,0,2,0,3,0,2,2,0,2,6,7,8
2020-01-10,RS,38,39,25,38,0,2,2,0,293,283,354,340
2020-01-10,SC,18,16,10,9,0,2,2,0,130,105,195,141
2020-01-10,SE,5,1,1,5,0,2,2,0,36,34,42,29
2020-01-10,SP,211,173,128,114,0,2,2,0,1188,1041,1935,1699
2020-01-10,TO,0,2,0,0,0,2,2,0,14,14,14,24
2020-01-11,AC,0,1,3,0,0,2,2,0,9,14,14,24
2020-01-11,AL,7,6,9,9,0,2,2,0,65,58,64,52
2020-01-11,AM,2,1,4,1,0,2,2,0,18,19,34,41
2020-01-11,AP,0,0,1,1,0,2,2,0,4,9,4,9
2020-01-11,BA,17,18,25,25,0,2,2,0,256,220,164,166
2020-01-11,CE,13,13,12,11,0,2,2,0,124,125,178,172
2020-01-11,DF,12,12,1,5,0,2,2,0,58,57,86,93
2020-01-11,ES,10,5,9,8,0,2,2,0,92,68,145,107
2020-01-11,GO,16,20,12,14,0,2,2,0,139,142,164,164
2020-01-11,MA,7,3,1,2,0,2,2,0,63,50,59,28
2020-01-11,MG,53,68,45,51,0,2,2,0,484,451,583,584
2020-01-11,MS,6,10,4,5,0,2,2,0,51,68,90,84
2020-01-11,MT,3,3,0,0,0,2,2,0,15,15,19,30
2020-01-11,PA,2,9,0,9,0,2,2,0,73,60,65,52
2020-01-11,PB,13,16,6,7,0,2,2,0,101,110,110,128
2020-01-11,PE,20,16,20,21,0,2,2,0,217,197,208,190
2020-01-11,PI,10,4,7,5,0,2,2,0,82,59,72,49
2020-01-11,PR,20,25,21,20,0,2,2,0,202,177,292,317
2020-01-11,RJ,59,48,31,34,0,2,2,0,366,338,629,589
2020-01-11,RN,5,6,3,4,0,2,2,0,58,34,83,64
2020-01-11,RO,2,1,2,1,0,2,2,0,35,16,43,21
2020-01-11,RR,1,2,2,0,0,2,2,0,4,6,8,10
2020-01-11,RS,27,30,34,24,0,2,2,0,327,307,381,370
2020-01-11,SC,16,16,12,20,0,2,2,0,142,125,211,157
2020-01-11,SE,7,3,2,4,0,2,2,0,38,38,49,32
2020-01-11,SP,176,178,121,131,0,2,2,0,1309,1172,2111,1877
2020-01-11,TO,1,3,1,2,0,2,2,0,15,16,15,27
2020-01-12,AC,6,4,1,0,0,2,3,0,10,14,20,28
2020-01-12,AL,3,6,4,10,0,2,3,0,69,68,67,58
2020-01-12,AM,8,1,3,0,0,2,3,0,21,19,42,42
2020-01-12,AP,2,2,0,1,0,2,3,0,4,10,6,11
2020-01-12,BA,15,16,27,20,0,2,3,0,283,240,179,182
2020-01-12,CE,11,21,9,14,0,2,3,0,133,139,189,193
2020-01-12,DF,7,5,6,4,0,2,3,0,64,61,93,98
2020-01-12,ES,15,10,4,3,0,2,3,0,96,71,160,117
2020-01-12,GO,21,14,15,8,0,2,3,0,154,150,185,178
2020-01-12,MA,5,4,6,4,0,2,3,0,69,54,64,32
2020-01-12,MG,54,71,41,52,0,2,3,0,525,503,637,655
2020-01-12,MS,8,5,7,7,0,2,3,0,58,75,98,89
2020-01-12,MT,3,1,0,0,0,2,3,0,15,15,22,31
2020-01-12,PA,11,0,4,3,0,2,3,0,77,63,76,52
2020-01-12,PB,10,13,11,7,0,2,3,0,112,117,120,141
2020-01-12,PE,17,31,16,22,0,2,3,0,233,219,225,221
2020-01-12,PI,5,12,12,6,0,2,3,0,94,65,77,61
2020-01-12,PR,18,28,22,22,0,2,3,0,224,199,310,345
2020-01-12,RJ,68,65,38,32,0,2,3,0,404,370,697,654
2020-01-12,RN,12,6,8,3,0,2,3,0,66,37,95,70
2020-01-12,RO,2,1,1,0,0,2,3,0,36,16,45,22
2020-01-12,RR,1,0,1,1,0,2,3,0,5,7,9,10
2020-01-12,RS,26,40,22,34,0,2,3,0,349,341,407,410
2020-01-12,SC,11,19,17,17,0,2,3,0,159,142,222,176
2020-01-12,SE,3,5,4,2,0,2,3,0,42,40,52,37
2020-01-12,SP,188,197,114,132,0,2,3,0,1423,1304,2299,2074
2020-01-12,TO,0,2,0,0,0,2,3,0,15,16,15,29
2020-01-13,AC,0,2,2,3,0,3,3,0,12,17,20,30
2020-01-13,AL,5,4,8,5,0,3,3,0,77,73,72,62
2020-01-13,AM,4,3,3,3,0,3,3,0,24,22,46,45
2020-01-13,AP,1,1,1,0,0,3,3,0,5,10,7,12
2020-01-13,BA,19,16,21,24,0,3,3,0,304,264,198,198
2020-01-13,CE,17,9,10,11,0,3,3,0,143,150,206,202
2020-01-13,DF,11,7,6,4,0,3,3,0,70,65,104,105
2020-01-13,ES,14,15,5,10,0,3,3,0,101,81,174,132
2020-01-13,GO,13,16,12,12,0,3,3,0,166,162,198,194
2020-01-13,MA,2,1,6,2,0,3,3,0,75,56,66,33
2020-01-13,MG,43,57,46,39,0,3,3,0,571,542,680,712
2020-01-13,MS,9,12,5,5,0,3,3,0,63,80,107,101
2020-01-13,MT,2,1,2,2,0,3,3,0,17,17,24,32
2020-01-13,PA,13,3,5,5,0,3,3,0,82,68,89,55
2020-01-13,PB,18,11,12,11,0,3,3,0,124,128,138,152
2020-01-13,PE,28,20,23,25,0,3,3,0,256,244,253,241
2020-01-13,PI,7,0,9,3,0,3,3,0,103,68,84,61
2020-01-13,PR,20,23,14,17,0,3,3,0,238,216,330,368
2020-01-13,RJ,49,61,39,43,0,3,3,0,443,413,746,715
2020-01-13,RN,15,7,3,5,0,3,3,0,69,42,110,77
2020-01-13,RO,1,1,1,0,0,3,3,0,37,16,46,23
2020-01-13,RR,2,2,0,0,0,3,3,0,5,7,11,12
2020-01-13,RS,34,36,25,33,0,3,3,0,374,374,441,446
2020-01-13,SC,19,13,10,11,0,3,3,0,169,153,241,189
2020-01-13,SE,4,2,7,4,0,3,3,0,49,44,56,39
2020-01-13,SP,185,167,130,109,0,3,3,0,1553,1413,2484,2241
2020-01-13,TO,1,5,0,3,0,3,3,0,15,19,16,34
2020-01-14,AC,5,3,3,2,0,3,3,0,15,19,25,33
2020-01-14,AL,3,9,7,6,0,3,3,0,84,79,75,71
2020-01-14,AM,1,4,2,2,0,3,3,0,26,24,47,49
2020-01-14,AP,0,0,0,0,0,3,3,0,5,10,7,12
2020-01-14,BA,10,9,20,15,0,3,3,0,324,279,208,207
2020-01-14,CE,14,14,6,11,0,3,3,0,149,161,220,216
2020-01-14,DF,10,6,5,3,0,3,3,0,75,68,114,111
2020-01-14,ES,7,19,3,11,0,3,3,0,104,92,181,151
2020-01-14,GO,13,21,15,11,0,3,3,0,181,173,211,215
2020-01-14,MA,7,2,6,8,0,3,3,0,81,64,73,35
2020-01-14,MG,70,63,53,58,0,3,3,0,624,600,750,775
2020-01-14,MS,10,9,7,5,0,3,3,0,70,85,117,110
2020-01-14,MT,4,3,4,1,0,3,3,0,21,18,28,35
2020-01-14,PA,5,4,4,5,0,3,3,0,86,73,94,59
2020-01-14,PB,13,8,15,7,0,3,3,0,139,135,151,160
2020-01-14,PE,21,21,11,21,0,3,3,0,267,265,274,262
2020-01-14,PI,5,7,5,8,0,3,3,0,108,76,89,68
2020-01-14,PR,30,26,23,23,0,3,3,0,261,239,360,394
2020-01-14,RJ,54,63,27,26,0,3,3,0,470,439,800,778
2020-01-14,RN,5,8,7,3,0,3,3,0,76,45,115,85
2020-01-14,RO,0,1,2,1,0,3,3,0,39,17,46,24
2020-01-14,RR,1,1,2,2,0,3,3,0,7,9,12,13
2020-01-14,RS,29,30,24,30,0,3,3,0,398,404,470,476
2020-01-14,SC,7,15,11,8,0,3,3,0,180,161,248,204
2020-01-14,SE,0,7,5,5,0,3,3,0,54,49,56,46
2020-01-14,SP,175,180,108,114,0,3,3,0,1661,1527,2659,2421
2020-01-14,TO,3,8,2,5,0,3,3,0,17,24,19,42
2020-01-15,AC,2,4,0,1,0,3,3,0,15,20,27,37
2020-01-15,AL,6,9,6,10,0,3,3,0,90,89,81,80
2020-01-15,AM,5,4,1,2,0,3,3,0,27,26,52,53
2020-01-15,AP,1,2,1,0,0,3,3,0,6,10,8,14
2020-01-15,BA,11,16,24,15,0,3,3,0,348,294,219,223
2020-01-15,CE,12,10,12,7,0,3,3,0,161,168,232,226
2020-01-15,DF,7,11,6,5,0,3,3,0,81,73,121,122
2020-01-15,ES,11,16,5,11,0,3,3,0,109,103,192,167
2020-01-15,GO,20,23,11,15,0,3,3,0,192,188,231,238
2020-01-15,MA,8,5,4,5,0,3,3,0,85,69,81,40
2020-01-15,MG,52,57,46,38,0,3,3,0,670,638,802,832
2020-01-15,MS,4,7,4,10,0,3,3,0,74,95,121,117
2020-01-15,MT,3,1,3,1,0,3,3,0,24,19,31,36
2020-01-15,PA,2,3,3,6,0,3,3,0,89,79,96,62
2020-01-15,PB,11,9,13,12,0,3,3,0,152,147,162,169
2020-01-15,PE,18,23,30,19,0,3,3,0,297,284,292,285
2020-01-15,PI,10,3,13,1,0,3,3,0,121,77,99,71
2020-01-15,PR,28,35,19,19,0,3,3,0,280,258,388,429
2020-01-15,RJ,71,69,48,35,0,3,3,0,518,474,871,847
2020-01-15,RN,6,5,2,4,0,3,3,0,78,49,121,90
2020-01-15,RO,3,2,4,2,0,3,3,0,43,19,49,26
2020-01-15,RR,0,1,0,0,0,3,3,0,7,9,12,14
2020-01-15,RS,30,40,24,25,0,3,3,0,422,429,500,516
2020-01-15,SC,18,17,15,10,0,3,3,0,195,171,266,221
2020-01-15,SE,5,5,5,1,0,3,3,0,59,50,61,51
2020-01-15,SP,194,162,112,99,0,3,3,0,1773,1626,2853,2583
2020-01-15,TO,2,0,0,0,0,3,3,0,17,24,21,42
